id,word,example_en,example_ja
B202392,surveillance,The police have increased surveillance on the suspect.,警察は容疑者の監視を強化しました。
B202393,suspect,I suspected he was a liar.,私は彼が嘘つきではないかと思った。
B202394,suspend,The company decided to suspend the project due to budget constraints.,会社は予算の制約により、プロジェクトを中止することを決定しました。
B202395,suspicious,He gave me a suspicious look.,彼は私に疑わしい目を向けた。
B202396,suspiciously,He looked at her suspiciously.,彼は彼女を疑い深く見つめた。
B202397,sustain,We need to sustain our efforts to protect the environment.,私たちは環境を保護するための取り組みを持続する必要があります。
B202398,swan,The swan gracefully glided across the lake.,ハクチョウは優雅に湖を滑った。
B202399,sweep,I need to sweep the floor before guests arrive.,ゲストが到着する前に床を掃かなければなりません。
B202400,swift,The stream is not very swift.,流れはさほど速くない。
B202401,swing,He has a perfect swing.,彼のスイングは実に見事だ。
B202402,swing,She loves to swing on the playground.,彼女は遊び場でブランコに乗るのが大好きです。
B202403,syllable,Each word in English is made up of one or more syllables.,英語の各単語は1つ以上の音節で構成されています。
B202404,symbolic,The Statue of Liberty is a symbolic representation of freedom.,自由の象徴である自由の女神像。
B202405,sympathetic,She is always sympathetic towards others.,彼女はいつも他人に対して同情的です。
B202406,sympathize,I sympathize with her situation.,彼女の状況に同情します。
B202407,synonym,Synonym is a word or phrase that means exactly or nearly the same as another word or phrase.,同義語とは、他の単語やフレーズとまったくまたはほぼ同じ意味を持つ単語やフレーズのことです。
B202408,tablecloth,The tablecloth adds a touch of elegance to the dining table.,テーブル掛けはダイニングテーブルにエレガントな雰囲気を加えます。
B202409,tabloid,The tabloid news was sensational and exaggerated.,タブロイドのニュースはセンセーショナルで誇張されていました。
B202410,tabloid,I saw a headline in the tabloid about a celebrity scandal.,私はタブロイド紙の見出しで有名人のスキャンダルについて読んだ。
B202411,tack,Please tack the poster to the wall.,ポスターを壁に留めてください。
B202412,tackle,"To begin with, we must tackle the problem.",まず第１に、私たちはその問題に取り組まなければならない。
B202413,tactile,The blind student uses tactile diagrams to understand the concept.,視覚障害のある学生は触覚図を使って概念を理解します。
B202414,tag,We used to play games like tag.,私達は昔鬼ごっこのような遊びをよくした。
B202415,tail,The cat wagged its tail.,猫は尾を振った。
B202416,tame,The bear is quite tame and doesn't bite.,その熊はとても飼い慣らされていて噛みついたりしない。
B202417,tan,I was browned to a nice tan.,私はこんがりと小麦色に日焼けした。
B202418,tanned,His face was still tanned from his stay in Mexico.,彼はメキシコに滞在していたために、顔がまだ日焼けしていた。
B202419,tap,I need to tap the keg for the party.,パーティーのために樽を開ける必要があります。
B202420,tatter,The storm-battered flag hung in tatters from the flagpole.,旗竿には嵐でぼろぼろになった旗がぶら下がっていた。
B202421,tattoo,She has a beautiful tattoo on her arm.,彼女は腕に美しい入れ墨の模様がある。
B202422,taunt,"The hero stood defiant, ignoring the jeering crowd's venomous taunts.",英雄は、野次を飛ばす群衆の毒のある嘲笑を無視して、反抗的に立っていた。
B202423,tease,"Don't tease your little sister, it's not nice.",妹をからかわないで、それは良くないよ。
B202424,teaspoon,I added a teaspoon of sugar to my coffee.,私はコーヒーに茶さじ一杯の砂糖を加えました。
B202425,technical,He has a technical background.,彼は専門的なバックグラウンドを持っています。
B202426,technically,"Technically, I am not allowed to disclose that information.",厳密に言うと、その情報を開示することは許されていません。
B202427,telescope,I used a telescope to observe the stars.,私は望遠鏡を使って星を観察しました。
B202428,temperate,The weather was temperate today.,今日は穏やかな天気でした。
B202429,temporarily,I will temporarily stay at my friend's house until I find a new apartment.,新しいアパートを見つけるまで、一時的に友達の家に滞在します。
B202430,temptation,She resisted the temptation to eat the entire cake.,彼女はケーキを全部食べるという誘惑に抵抗した。
B202431,tender,The steak was so tender that it practically melted in my mouth.,ステーキはとても柔らかかったので、口の中で溶けるようでした。
