id,word,example_en,example_ja
B102173,tease,"The children gathered around the Christmas tree, eyes wide with anticipation, savoring the pre-gift opening teases from their parents.",子供たちは期待に目を輝かせながらクリスマスツリーの周りに集まり、プレゼントを開ける前の両親からのからかいを味わった。
B102174,technique,He used advanced techniques to create his masterpiece.,彼は傑作を作るために高度な技巧を使った。
B102175,technological,Technological advancements have revolutionized the way we communicate.,科学技術の進歩は、私たちのコミュニケーションの方法を革命化しました。
B102176,teen,She is a talented teen singer.,彼女は才能あるティーンエイジャーの歌手です。
B102177,telecommunications,Telecommunications has revolutionized long-distance communication.,電信は遠距離通信を革命化しました。
B102178,telegram,I received a telegram from my grandmother.,私は祖母から電報を受け取りました。
B102179,teller,The bank teller helped me withdraw money from my account.,銀行の窓口係が私に口座からお金を引き出すのを手伝ってくれました。
B102180,temper,She has a bad temper.,彼女は気性が激しいです。
B102181,temporary,I need to find a temporary solution to this problem.,この問題の一時的な解決策を見つける必要があります。
B102182,tempt,The sunshine tempted people out.,太陽の日差しに誘われて人々が外出した。
B102183,tend,I tend to overthink things.,私は物事を過剰に考えがちです。
B102184,tendency,She has a tendency to overthink things.,彼女は物事を過度に考える傾向があります。
B102185,tense,I could feel the tense muscles in my body.,私は体の筋肉がぴんと張っているのを感じることができました。
B102186,tense,I always study English tense before the exam.,試験前にはいつも英語の時制を勉強します。
B102187,tension,The tension in the room was palpable.,部屋の緊張感が手に取るように感じられた。
B102188,tent,I set up a tent in the backyard for our camping trip.,キャンプ旅行のために、私は庭にテントを設置しました。
B102189,term,This is a term used in biology.,これは生物学で使われる用語です。
B102190,terminal,Where is the bus terminal?,バスターミナルはどこですか。
B102191,terribly,The storm was terribly frightening.,嵐は恐ろしく怖かった。
B102192,terrific,The fireworks display was terrific!,花火の打ち上げはものすごかった！
B102193,terrified,She suffers from acrophobia and is terrified of heights.,彼女は高所恐怖症で、高い所が怖いです。
B102194,terror,The terror of the unknown kept her awake at night.,未知の恐怖が彼女を夜眠れなくさせた。
B102195,terrorism,Terrorism is a political act.,テロリズムは政治的な行為です。
B102196,terrorist,We will never give in to terrorist demands.,我々は決してテロリストの要求に屈服しないであろう。
B102197,thankful,I am thankful for all the support I have received.,私は受けたすべてのサポートに感謝しています。
B102198,theft,The theft of the valuable painting shocked the art community.,貴重な絵画の盗難は、美術界を驚かせました。
B102199,theory,The theory of relativity revolutionized our understanding of space and time.,相対性理論は、私たちの空間と時間に対する理解を一変させた。
B102200,thirst,Our people thirst for independence.,わが国の国民は独立を渇望している。
B102201,thorough,He conducted a thorough investigation into the matter.,彼はその問題について徹底的な調査を行った。
B102202,threat,The police received a threat about a bomb in the building.,警察は建物内に爆弾が仕掛けられているという脅迫を受けた。
B102203,threatening,He received a threatening message from an unknown number.,彼は知らない番号から脅迫メッセージを受け取った。
B102204,thriller,Jack's adventures are more amazing than those of the hero in many thrillers.,ジャックの冒険は、多くのスリラー物の主人公の冒険よりも素晴らしい。
B102205,through,You're wet through.,君はずぶぬれだ。
B102206,throughout,She worked hard throughout the day.,彼女は一日中一生懸命働きました。
B102207,thumb,He sucked his thumb when he was a child.,彼は子供の頃、親指をしゃぶっていました。
B102208,thump,He thumped his hat flat.,彼は帽子をたたいてぺしゃんこにした。
B102209,thunder,The loud thunder scared the children.,大きな雷鳴が子供たちを怖がらせた。
B102210,thunderous,The thunderous sound of the storm frightened the children.,嵐の轟音が子供たちを怖がらせました。
B102211,thus,She studied hard and thus passed the exam.,彼女は一生懸命勉強したので、結果的に試験に合格した。
B102212,tick,I found a tick on my dog's fur.,私は犬の毛にダニを見つけました。
B102213,tick,The minutes ticked by agonizingly as she waited for the results.,彼女が結果を待っている間、時間は苦痛なほどゆっくりと過ぎていった
